sentence,stanceConsolidated,stance,publishDate,title,publisherGroup,publisher,category,keywordGroups,keywords,author,morph_analysis,sentence_count,word_count,flesch_score,dependency_tree_height,named_entities,named_entities_count,noun_phrases,noun_phrases_count,adjectives,adjectives_count,quotes_count,quoted_words,quoted_words_count,diminutives,diminutives_count,superlatives,superlatives_count,conditionals,conditionals_count,translatives,translatives_count,indirects,indirects_count,punctuations_count,stopwords,stopwords_count,unique_stopwords,unique_stopwords_count,bw_count,has_against_bigram,has_support_bigram,framing_against,framing_support,ekilex_sentiment,emolex_sentiment,eki_emotion,estbert_sentiment,xlmroberta_sentiment
"Selline seisukoht näitab peaministri ilmselget ebakompetentsust – Kallas ei tundu teadvat midagi arvukatest eranditest, mis on välismaalaste ja teistesse seadustesse sisse kirjutatud, samuti paljudest rikkumistest kasvõi õpirände kaudu, mille eesmärgiks on minna läbi Eesti edasi Lääne-Euroopasse.",2,against,01.07.2021 04:30,Valetav peaminister Kaja Kallas soodustab terrorismi levimist Eestisse,UuedUudised,UuedUudised,Arvamus,"['ränne', 'välistööjõud']","['rände', 'välismaala']",,"Text(text='Selline seisukoht näitab peaministri ilmselget ebakompetentsust – Kallas ei tundu teadvat midagi arvukatest eranditest, mis on välismaalaste ja teistesse seadustesse sisse kirjutatud, samuti paljudest rikkumistest kasvõi õpirände kaudu, mille eesmärgiks on minna läbi Eesti edasi Lääne-Euroopasse.')",1,35.0,17.910000000000053,9.0,"['Kallas', 'Eesti', 'Lääne-Euroopasse']",3.0,"[['Selline', 'seisukoht'], ['ilmselget', 'ebakompetentsust'], ['arvukatest', 'eranditest'], ['teistesse', 'seadustesse'], ['paljudest', 'rikkumistest'], ['mille', 'eesmärgiks']]",6.0,"['ilmselget', 'arvukatest']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['eesmärgiks'],1.0,['teadvat'],1.0,5.0,"['selline', 'ei', 'midagi', 'mis', 'on', 'ja', 'teistesse', 'sisse', 'samuti', 'kasvõi', 'kaudu', 'mille', 'on', 'minna', 'läbi', 'edasi']",16.0,"['midagi', 'mille', 'teistesse', 'läbi', 'kaudu', 'samuti', 'ei', 'mis', 'edasi', 'kasvõi', 'minna', 'sisse', 'selline', 'on', 'ja']",15,0.0,0,0,0,0,neu,neg,pos,neg,neg
Ööpäevaga jõudis Austriasse ja Saksamaale enam kui 14000 põgenikku.,3,neutral,12.09.2015 07:30,"„Euroopa uksed on põgenikele avatud,“ kõlab Iraagist Nigeeriani",EkspressGrupp,Delfi,,['pagulased'],['põgenik'],,Text(text='Ööpäevaga jõudis Austriasse ja Saksamaale enam kui 14000 põgenikku.'),1,9.0,85.13947368421054,4.0,"['Austriasse', 'Saksamaale']",2.0,"[['14000', 'põgenikku']]",1.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['ja', 'enam', 'kui']",3.0,"['enam', 'ja', 'kui']",3,0.0,0,0,0,0,neu,neu,neg,neu,neu
"Finesta juht sõnab, et kui hooajatöötajale makstakse palka Eesti töölepingu alusel ja sellega seotud maksud jäävad Eestisse, on kõik korras.",4,supportive,02.04.2021 08:43,Renditööjõuga skeemitavad ettevõtted jätavad riigi maksudest ilma,UuedUudised,UuedUudised,Majandus,['välistööjõud'],['hooajatöö'],,"Text(text='Finesta juht sõnab, et kui hooajatöötajale makstakse palka Eesti töölepingu alusel ja sellega seotud maksud jäävad Eestisse, on kõik korras.')",1,20.0,72.68767441860466,6.0,"['Eesti', 'Eestisse']",2.0,"[['Finesta', 'juht'], ['Eesti', 'töölepingu', 'alusel'], ['seotud', 'maksud']]",3.0,"['seotud', 'korras']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['et', 'kui', 'ja', 'sellega', 'on', 'kõik']",6.0,"['kõik', 'et', 'kui', 'sellega', 'on', 'ja']",6,1.0,0,0,0,0,neu,pos,pos,pos,neu
"90-kohalises parlamendis 45 poolt- ja nelja vastuhäälega vastu võetud uus seadus lihtsustab nn turvalistest riikidest saabunud migrantide asüülitaotluste tagasilükkamise protseduuri, lühendab apellatsiooni esitamise aega ning vähendab finantsabi põgenikele ja perekondadele taasühinemise korral, vahendab ERRi uudisteportaal uudisteagentuuri Reuters.",3,neutral,05.03.2016 09:18,"Sloveenia karmistas asüüliseadust, Slovakkia valimisi domineerib moslemivastane retoorika",EkspressGrupp,Delfi,,"['ränne', 'pagulased']","['migra', 'asüül', 'põgenik']",,"Text(text='90-kohalises parlamendis 45 poolt- ja nelja vastuhäälega vastu võetud uus seadus lihtsustab nn turvalistest riikidest saabunud migrantide asüülitaotluste tagasilükkamise protseduuri, lühendab apellatsiooni esitamise aega ning vähendab finantsabi põgenikele ja perekondadele taasühinemise korral, vahendab ERRi uudisteportaal uudisteagentuuri Reuters.')",1,37.0,-9.75636363636363,10.0,"['ERRi', 'Reuters']",2.0,"[['90-kohalises', 'parlamendis'], ['nelja', 'vastuhäälega'], ['uus', 'seadus'], ['turvalistest', 'riikidest'], ['apellatsiooni', 'esitamise', 'aega'], ['finantsabi', 'põgenikele'], ['ERRi', 'uudisteportaal']]",7.0,"['90-kohalises', 'uus', 'turvalistest', 'saabunud']",4.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['ja', 'vastu', 'ning', 'ja', 'korral']",5.0,"['vastu', 'ning', 'ja', 'korral']",4,0.0,0,0,0,0,pos,pos,pos,pos,pos
"Kui aga meediakära vaibub, avastavad meie sangarid, et neist on saanud tavalised tülikad sisserändajad.",2,against,24.02.2020 04:38,"Pidupäevalised ja patriootilised vaatamissoovitused: psühholoogiline ""Skandinaavia vaikus"", koomilised ""Kohtunik"", ""Rohelised kassid"" ja ""Sangarid""...",EkspressGrupp,Kinoveeb,,['ränne'],['rända'],Kinoveeb.ee,"Text(text='Kui aga meediakära vaibub, avastavad meie sangarid, et neist on saanud tavalised tülikad sisserändajad.')",1,14.0,77.12483870967742,4.0,[],0.0,"[['meie', 'sangarid'], ['tavalised', 'tülikad', 'sisserändajad']]",2.0,"['tavalised', 'tülikad']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['kui', 'aga', 'meie', 'et', 'neist', 'on', 'saanud']",7.0,"['saanud', 'aga', 'et', 'kui', 'on', 'meie', 'neist']",7,0.0,0,0,1,0,neu,neu,pos,neg,neg
"Puudub tugev tugisüsteemSõjapõgenikest lapsed, kes iseseisvalt mööda Euroopat rändavad, on enamasti teismelised.",3,neutral,27.03.2016 21:10,"Eesti on laste välis­maalt lapsenda­miseks valmis, pagulaslaste jaoks siiski veel mitte",EkspressGrupp,Eesti Päevaleht,,"['ränne', 'pagulased']","['rända', 'põgenik']",,"Text(text='Puudub tugev tugisüsteemSõjapõgenikest lapsed, kes iseseisvalt mööda Euroopat rändavad, on enamasti teismelised.')",1,12.0,60.363333333333344,6.0,['Euroopat'],1.0,"[['tugev', 'tugisüsteemSõjapõgenikest', 'lapsed']]",1.0,"['tugev', 'teismelised']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['kes', 'mööda', 'on']",3.0,"['kes', 'on', 'mööda']",3,0.0,0,0,0,0,pos,pos,neg,neg,neg
"""Seaduse järgi on Eesti kodanikul ja siin elaval välismaalasel kohustus omada isikutunnistust.”",3,neutral,28.02.2018 13:06,"Pensionitunnistus pole enam isikut tõendav dokument, mistõttu võib 4000 pensionäri valimistest kõrvale jääda",EkspressGrupp,Delfi,,['välistööjõud'],['välismaala'],,"Text(text='""Seaduse järgi on Eesti kodanikul ja siin elaval välismaalasel kohustus omada isikutunnistust.”')",1,12.0,72.89666666666668,4.0,['Eesti'],1.0,"[['Eesti', 'kodanikul'], ['elaval', 'välismaalasel']]",2.0,['elaval'],1.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['järgi', 'on', 'ja', 'siin']",4.0,"['ja', 'on', 'järgi', 'siin']",4,0.0,0,0,0,0,neg,pos,pos,neu,neu
"Kui inimene selle tunde juba varases eas kätte saab, võib vaid loota, et kümnest noorest näiteks kolm peale ülikooli ja ringi rändamist oma tee kodukohta ülesse leiavad.",3,neutral,25.07.2021 20:09,"REPORTAAˇ | Müstiline öölaat: linnakärast eemal, ürgse metsa sees tegutsetakse selle nimel, et kodukoht püsiks",EkspressGrupp,Ärileht,,['ränne'],['rända'],Birgit Maranik; Ülla Tamm,"Text(text='Kui inimene selle tunde juba varases eas kätte saab, võib vaid loota, et kümnest noorest näiteks kolm peale ülikooli ja ringi rändamist oma tee kodukohta ülesse leiavad.')",1,27.0,67.34842105263161,7.0,[],0.0,"[['selle', 'tunde'], ['varases', 'eas'], ['oma', 'tee', 'kodukohta']]",3.0,"['varases', 'noorest']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['kui', 'selle', 'juba', 'eas', 'kätte', 'saab', 'võib', 'vaid', 'et', 'peale', 'ja', 'ringi', 'oma', 'tee', 'ülesse']",15.0,"['eas', 'ringi', 'oma', 'saab', 'et', 'juba', 'kätte', 'ülesse', 'võib', 'kui', 'tee', 'selle', 'peale', 'vaid', 'ja']",15,0.0,0,0,0,1,pos,pos,neg,pos,neu
"Ühe arutlusel olnud võimalusena saaks eesti keele maja teenuse välja arendada Integratsiooni ja Migratsiooni Sihtasutuse Meie Inimesed (MISA) abil, kuna Narvas on juba praegu MISA nõustamiskeskus.",4,supportive,02.08.2016 05:40,Kultuuriministeerium moodustas Narva eesti keele maja töörühma,EkspressGrupp,Delfi,,['ränne'],['migra'],,"Text(text='Ühe arutlusel olnud võimalusena saaks eesti keele maja teenuse välja arendada Integratsiooni ja Migratsiooni Sihtasutuse Meie Inimesed (MISA) abil, kuna Narvas on juba praegu MISA nõustamiskeskus.')",1,26.0,41.22357142857143,7.0,"['Integratsiooni', 'Migratsiooni Sihtasutuse Meie Inimesed', 'MISA', 'Narvas', 'MISA']",5.0,"[['Ühe', 'arutlusel'], ['eesti', 'keele', 'maja'], ['Meie', 'Inimesed'], ['MISA', 'nõustamiskeskus']]",4.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,['saaks'],1.0,[],0.0,[],0.0,4.0,"['ühe', 'olnud', 'saaks', 'välja', 'ja', 'meie', 'abil', 'kuna', 'on', 'juba', 'praegu']",11.0,"['abil', 'praegu', 'kuna', 'olnud', 'saaks', 'ühe', 'juba', 'on', 'meie', 'ja', 'välja']",11,0.0,0,0,0,0,pos,pos,pos,neg,pos
"„Meie kriminaalõigussüsteem ei saa olla õiglane, kui me ei juuri süsteemist välja rassil, sool ja sissetulekul põhinevat ebavõrdsust,” öeldakse Bideni plaanis.",4,supportive,09.11.2020 09:34,Bideni prioriteet pärast ametisse astumist hakkab olema võitlus koroonapandeemiaga,EkspressGrupp,Delfi,,['rass'],['([\\W ]|^)rass'],Lauri Laugen,"Text(text='„Meie kriminaalõigussüsteem ei saa olla õiglane, kui me ei juuri süsteemist välja rassil, sool ja sissetulekul põhinevat ebavõrdsust,” öeldakse Bideni plaanis.')",1,21.0,68.22750000000002,6.0,['Bideni'],1.0,"[['Meie', 'kriminaalõigussüsteem'], ['põhinevat', 'ebavõrdsust'], ['Bideni', 'plaanis']]",3.0,"['õiglane', 'põhinevat']",2.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,6.0,"['meie', 'ei', 'saa', 'olla', 'kui', 'me', 'ei', 'välja', 'ja']",9.0,"['olla', 'saa', 'me', 'ei', 'kui', 'meie', 'ja', 'välja']",8,0.0,0,0,0,0,neu,neu,neg,neg,neg
Uute sõnadega rootsi keeles esitatud versioonis „Lyckolandet“ („Õnnemaa“) esitas Strömstedt rassismivastaseid seisukohti ja nimetas mitmeid sisserändevastaseid.,4,supportive,10.11.2015 10:23,Rootsi saates „Laula mu laulu“ esitatud rassismivastane laul tõi kaasa tapmisähvardused,EkspressGrupp,Delfi,,"['ränne', 'rass']","['rände', '([\\W ]|^)rass']",,Text(text='Uute sõnadega rootsi keeles esitatud versioonis „Lyckolandet“ („Õnnemaa“) esitas Strömstedt rassismivastaseid seisukohti ja nimetas mitmeid sisserändevastaseid.'),1,16.0,50.270263157894775,5.0,['Strömstedt'],1.0,"[['Uute', 'sõnadega'], ['rootsi', 'keeles'], ['esitatud', 'versioonis'], ['rassismivastaseid', 'seisukohti']]",4.0,"['uute', 'esitatud', 'rassismivastaseid', 'sisserändevastaseid']",4.0,3.0,"['Lyckolandet', 'Õnnemaa']",2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,6.0,"['ja', 'mitmeid']",2.0,"['mitmeid', 'ja']",2,0.0,0,0,0,1,neu,pos,pos,neg,neu
"„Taani soovib leida uusi ja jätkusuutlikke lahendusi praegustele rände- ja pagulasküsimustele, mis on seotud päritolu-, transiidi- ja sihtriikidega.”",4,supportive,11.06.2021 08:39,"Taani võtab massirände takistamist ja oma kultuuriruumi kaitsmist väga tõsiselt, olles eeskujuks kogu Lääne-Euroopale",UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased']","['rände', 'pagula']",,"Text(text='„Taani soovib leida uusi ja jätkusuutlikke lahendusi praegustele rände- ja pagulasküsimustele, mis on seotud päritolu-, transiidi- ja sihtriikidega.”')",1,18.0,52.02500000000002,7.0,['Taani'],1.0,"[['praegustele', 'rände-'], ['päritolu-,', 'transiidi-']]",2.0,"['uusi', 'jätkusuutlikke', 'praegustele', 'seotud']",4.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['ja', 'praegustele', 'ja', 'mis', 'on', 'ja']",6.0,"['on', 'praegustele', 'ja', 'mis']",4,0.0,0,0,1,0,pos,pos,pos,pos,pos
"Paraku Eestisse sama pilti üle tuues saab just tõendava pildi: esimese koroonaviiruse positiivse näitaja andis kodumaalt Eestisse tagasi tulnud Iraani sisserännanu, ja põhikolded Võrus ja Saaremaal tekkisid Itaalia võrkpallurite ning nendega kokku puutunud eestlaste kaudu.“Saabuva majanduskriisi kestel on samuti keeruline väita, et immigrandid võtavad põliselanikelt töökohad ära, saavad teenimatult riigiabi jne.”",2,against,14.06.2020 06:00,Tõnis Saartsi pealtnäha analüütiline jutt koroonast ja demokraatiast varjab teadlikku vassimist,UuedUudised,UuedUudised,Eesti,['ränne'],['migra'],,"Text(text='Paraku Eestisse sama pilti üle tuues saab just tõendava pildi: esimese koroonaviiruse positiivse näitaja andis kodumaalt Eestisse tagasi tulnud Iraani sisserännanu, ja põhikolded Võrus ja Saaremaal tekkisid Itaalia võrkpallurite ning nendega kokku puutunud eestlaste kaudu.“Saabuva majanduskriisi kestel on samuti keeruline väita, et immigrandid võtavad põliselanikelt töökohad ära, saavad teenimatult riigiabi jne.”')",2,26.0,39.712857142857146,5.0,"['Eestisse', 'Eestisse', 'Iraani', 'Võrus', 'Saaremaal', 'Itaalia']",3.0,"[['sama', 'pilti'], ['tõendava', 'pildi'], ['esimese', 'koroonaviiruse'], ['positiivse', 'näitaja'], ['Iraani', 'sisserännanu'], ['Saabuva', 'majanduskriisi']]",3.0,"['tõendava', 'positiivse', 'keeruline']",1.5,1.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['sama', 'üle', 'saab', 'just', 'esimese', 'tagasi', 'tulnud', 'ja', 'ja', 'ning', 'nendega', 'kokku', 'kaudu', 'kestel', 'on', 'samuti', 'et', 'ära', 'saavad']",9.5,"['ja', 'ning', 'just', 'nendega', 'ära', 'kaudu', 'saab', 'samuti', 'et', 'saavad', 'tagasi', 'kokku', 'üle', 'kestel', 'on', 'esimese', 'sama', 'tulnud']",18,0.0,1,0,0,0,neu,neg,pos,neg,neu
"Ehk täpsemalt, me saame vältida massilist immigratsiooni Eestisse, mitte laiendades heaoluühiskonna hüvesid potentsiaalsetele riiki trügijatele – heaoluühiskond saab püsida vaid töökatel ja ausatel Euroopa inimestel.",2,against,12.08.2019 16:05,Valitsuse 1306 päeva. Lisanduvaid soovitusi koalitsioonileppele,UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Ehk täpsemalt, me saame vältida massilist immigratsiooni Eestisse, mitte laiendades heaoluühiskonna hüvesid potentsiaalsetele riiki trügijatele – heaoluühiskond saab püsida vaid töökatel ja ausatel Euroopa inimestel.')",1,24.0,28.781923076923093,6.0,"['Eestisse', 'Euroopa']",2.0,"[['massilist', 'immigratsiooni'], ['heaoluühiskonna', 'hüvesid'], ['potentsiaalsetele', 'riiki'], ['Euroopa', 'inimestel']]",4.0,"['massilist', 'potentsiaalsetele', 'töökatel', 'ausatel']",4.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['ehk', 'me', 'saame', 'mitte', 'saab', 'vaid', 'ja']",7.0,"['vaid', 'mitte', 'saab', 'ehk', 'saame', 'me', 'ja']",7,0.0,0,0,1,0,pos,neu,pos,neg,neg
"Kui seaduslik migratsioon kedagi välja praagib, minnakse ikkagi ebaseaduslikkuse teed, mida mööda käib ka surm.",3,neutral,09.11.2019 06:13,"mida teha, et rändlejad parema elu otsingul ei sureks?",UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,"Text(text='Kui seaduslik migratsioon kedagi välja praagib, minnakse ikkagi ebaseaduslikkuse teed, mida mööda käib ka surm.')",1,15.0,81.04909090909092,5.0,[],0.0,"[['seaduslik', 'migratsioon'], ['ebaseaduslikkuse', 'teed']]",2.0,['seaduslik'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['kui', 'kedagi', 'välja', 'minnakse', 'ikkagi', 'teed', 'mida', 'mööda', 'ka']",9.0,"['mida', 'minnakse', 'mööda', 'ikkagi', 'teed', 'ka', 'kui', 'kedagi', 'välja']",9,0.0,0,0,0,0,neg,neu,neg,neg,neg
"Toomile võib julgelt välja öelda: sa pole eesti rahvuslikus kultuuriruumis oma! EKRE liidrid on Eesti 200 kohta öelnud, et selles on Kristina Kallase moodi Kremli-meelsed globalistid, Keskerakond aga ongi taasvenestamise eestvedaja.",2,against,30.10.2018 07:27,Yana Toom süüdistab eestlasi väheses integreerumises venekeelsesse ühiskonda,UuedUudised,UuedUudised,Eesti,['paremäärmus'],['globalist'],,"Text(text='Toomile võib julgelt välja öelda: sa pole eesti rahvuslikus kultuuriruumis oma! EKRE liidrid on Eesti 200 kohta öelnud, et selles on Kristina Kallase moodi Kremli-meelsed globalistid, Keskerakond aga ongi taasvenestamise eestvedaja.')",2,15.5,75.60563432835822,4.0,"['EKRE', 'Eesti', 'Kristina Kallase', 'Keskerakond']",2.0,"[['rahvuslikus', 'kultuuriruumis'], ['EKRE', 'liidrid'], ['Kremli-meelsed', 'globalistid'], ['taasvenestamise', 'eestvedaja']]",2.0,"['rahvuslikus', 'kremli-meelsed']",1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.5,"['võib', 'välja', 'sa', 'pole', 'oma', 'on', 'kohta', 'et', 'selles', 'on', 'aga']",5.5,"['oma', 'kohta', 'aga', 'et', 'sa', 'võib', 'pole', 'on', 'selles', 'välja']",10,0.0,0,0,0,0,pos,neu,pos,neg,neg
"Muidugi, siinkohal teatavad euroentusiastid, et me ei pea üldse muretsema, migrandid ei soovigi Eestisse asuda, nemad eelistavad rikkaid ja suurte sotsiaaltoetustega riike, nagu Saksamaa või Rootsi.",2,against,04.01.2019 12:22,Karl Olaf Rääk: lisaks kultuurilisele �okile toob rändepakt kaasa suure majandusliku kahju,UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Muidugi, siinkohal teatavad euroentusiastid, et me ei pea üldse muretsema, migrandid ei soovigi Eestisse asuda, nemad eelistavad rikkaid ja suurte sotsiaaltoetustega riike, nagu Saksamaa või Rootsi.')",1,26.0,50.23741379310346,9.0,"['Eestisse', 'Saksamaa', 'Rootsi']",3.0,"[['suurte', 'sotsiaaltoetustega']]",1.0,"['rikkaid', 'suurte']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,6.0,"['muidugi', 'siinkohal', 'et', 'me', 'ei', 'pea', 'ei', 'nemad', 'ja', 'nagu', 'või']",11.0,"['me', 'või', 'ei', 'et', 'pea', 'siinkohal', 'nemad', 'muidugi', 'ja', 'nagu']",10,0.0,0,0,0,0,neg,neg,neg,neg,neu
"Ebaseaduslik sisseränne Austriasse on küll vähenenud, kuid 17. juuniks on selle aasta sees siiski arreteeritud 9387 seadust eiravat sisserändajat.",3,neutral,26.06.2018 07:55,Austria karmistab seadusi — ebaseaduslikke sisserändajaid saab kohe vahistada,UuedUudised,UuedUudised,Maailm,['ränne'],"['ränne', 'rända']",,"Text(text='Ebaseaduslik sisseränne Austriasse on küll vähenenud, kuid 17. juuniks on selle aasta sees siiski arreteeritud 9387 seadust eiravat sisserändajat.')",1,19.0,66.83000000000001,4.0,['Austriasse'],1.0,"[['Ebaseaduslik', 'sisseränne'], ['17.', 'juuniks'], ['selle', 'aasta'], ['9387', 'seadust'], ['eiravat', 'sisserändajat']]",5.0,"['ebaseaduslik', 'arreteeritud', 'eiravat']",3.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['juuniks'],1.0,[],0.0,2.0,"['on', 'küll', 'kuid', 'on', 'selle', 'sees', 'siiski']",7.0,"['siiski', 'küll', 'selle', 'on', 'kuid', 'sees']",6,0.0,0,0,0,1,neg,neu,neg,neg,neu
Suurema osa ohvriterohkete rünnakute eest Euroopas on viimase kahe aasta jooksul vastutuse võtnud äärmusrühmitus Islamiriik.,3,neutral,30.01.2017 10:22,Poola toetab Trumpi terrorismivastaseid meetmeid,UuedUudised,UuedUudised,Maailm,['rahvus'],['islam'],,Text(text='Suurema osa ohvriterohkete rünnakute eest Euroopas on viimase kahe aasta jooksul vastutuse võtnud äärmusrühmitus Islamiriik.'),1,15.0,55.292580645161294,4.0,"['Euroopas', 'Islamiriik']",2.0,"[['Suurema', 'osa'], ['ohvriterohkete', 'rünnakute'], ['kahe', 'aasta']]",3.0,"['suurema', 'ohvriterohkete', 'viimase']",3.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['eest', 'on', 'jooksul']",3.0,"['on', 'jooksul', 'eest']",3,0.0,0,0,0,0,neg,pos,neg,neg,neg
"Eesti pole võtnud Itaaliast ümberasustamiskohustuse alusel vastu ainsatki pagulast, tuues ettekäändeid, mis räägivad kokkulepitud menetlusele vastu.",4,supportive,27.06.2017 21:05,"Juncker: Eesti võib olla väike riik, aga siin saavutatakse tegelikke tulemusi",EkspressGrupp,Eesti Päevaleht,,['pagulased'],['pagula'],,"Text(text='Eesti pole võtnud Itaaliast ümberasustamiskohustuse alusel vastu ainsatki pagulast, tuues ettekäändeid, mis räägivad kokkulepitud menetlusele vastu.')",1,16.0,43.20142857142858,6.0,"['Eesti', 'Itaaliast']",2.0,"[['ümberasustamiskohustuse', 'alusel'], ['ainsatki', 'pagulast'], ['kokkulepitud', 'menetlusele']]",3.0,"['ainsatki', 'kokkulepitud']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['pole', 'vastu', 'mis', 'vastu']",4.0,"['pole', 'vastu', 'mis']",3,1.0,0,0,0,0,neu,neg,neg,neg,neg
"Selle jaoks ongi olemas üks soovitus – kui mingis ühiskonnas on inimesed, kes tahavad migrante aidata, tuleb neil seda teha omal kulul ja oma vahenditega.",2,against,04.10.2020 04:13,"Liberaalne maailm muutub aina ebademokraatlikumaks ja totalitaarsemaks, ja seda on vaja tõkestada",UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Selle jaoks ongi olemas üks soovitus – kui mingis ühiskonnas on inimesed, kes tahavad migrante aidata, tuleb neil seda teha omal kulul ja oma vahenditega.')",1,24.0,67.82807692307694,7.0,[],0.0,"[['üks', 'soovitus'], ['mingis', 'ühiskonnas'], ['omal', 'kulul'], ['oma', 'vahenditega']]",4.0,['omal'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['selle', 'jaoks', 'olemas', 'üks', 'kui', 'mingis', 'on', 'kes', 'tuleb', 'neil', 'seda', 'teha', 'omal', 'kulul', 'ja', 'oma']",16.0,"['ja', 'tuleb', 'seda', 'neil', 'olemas', 'jaoks', 'üks', 'mingis', 'omal', 'oma', 'kes', 'teha', 'kui', 'selle', 'on', 'kulul']",16,0.0,0,0,0,0,pos,neu,neg,neu,neu
"Kuna rahvuslus põhineb objektiivsetel faktidel ja moraalsetel põhimõtetel, mida meie vaenlased ignoreerivad, saavad nemad üksnes nõrgeneda ja meie üksnes tugevneda – kuni hetkeni, kui me haarame poliitilise võimu, võtame oma piirid kontrolli alla, saadame välismaalased koju ning pöörame oma demograafilise ja kultuurilise allakäigu ümber.",2,against,26.10.2015 04:12,Greg Johnson: Unusta oma tagasihoidlikkus ja hakka juhtima!,UuedUudised,UuedUudised,Arvamus,['välistööjõud'],['välismaala'],,"Text(text='Kuna rahvuslus põhineb objektiivsetel faktidel ja moraalsetel põhimõtetel, mida meie vaenlased ignoreerivad, saavad nemad üksnes nõrgeneda ja meie üksnes tugevneda – kuni hetkeni, kui me haarame poliitilise võimu, võtame oma piirid kontrolli alla, saadame välismaalased koju ning pöörame oma demograafilise ja kultuurilise allakäigu ümber.')",1,43.0,3.278709677419372,9.0,[],0.0,"[['objektiivsetel', 'faktidel'], ['moraalsetel', 'põhimõtetel'], ['meie', 'vaenlased'], ['poliitilise', 'võimu'], ['oma', 'piirid']]",5.0,"['objektiivsetel', 'moraalsetel', 'poliitilise', 'demograafilise', 'kultuurilise']",5.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,7.0,"['kuna', 'ja', 'mida', 'meie', 'saavad', 'nemad', 'ja', 'meie', 'kuni', 'kui', 'me', 'oma', 'alla', 'ning', 'oma', 'ja', 'ümber']",17.0,"['ning', 'mida', 'ümber', 'me', 'kuna', 'oma', 'saavad', 'kuni', 'alla', 'kui', 'nemad', 'meie', 'ja']",13,0.0,0,0,0,0,neg,neg,neg,neg,neg
Juba sajandi algusest on immigratsioon eelkõige väljastpoolt Euroopa Liitu olnud Taani poliitikas kuum teema.,3,neutral,16.06.2015 10:35,Taani erakonnad lubavad valimiste eel immigratsiooni pidurdamist,UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,Text(text='Juba sajandi algusest on immigratsioon eelkõige väljastpoolt Euroopa Liitu olnud Taani poliitikas kuum teema.'),1,14.0,72.3793103448276,5.0,"['Euroopa Liitu', 'Taani']",2.0,"[['sajandi', 'algusest'], ['Euroopa', 'Liitu'], ['Taani', 'poliitikas'], ['kuum', 'teema']]",4.0,['kuum'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['juba', 'on', 'eelkõige', 'väljastpoolt', 'olnud']",5.0,"['eelkõige', 'olnud', 'väljastpoolt', 'juba', 'on']",5,0.0,0,0,0,0,neu,neg,neg,neu,neu
